LAFARGE;IMP_0038_57;15/01/2014;01/01/2010;CIB;Swift Fileact;10000000107;Producción;Finalizado;OK;00000074.FIM;Nóminas 34.14;Ángel;00000074.FIM
LAFARGE;IMP_0038_57;15/01/2014;01/01/2010;CIB;Swift Fileact;10000000107;Producción;Finalizado;OK;00000076.FIM;Nóminas 34.14;Ángel;00000076.FIM
LAFARGE;IMP_0038_57;28/01/2014;01/01/2010;CIB;Swift Fileact;10000000107;Producción;Finalizado;OK;00000098.FIM;Nóminas 34.14;Ángel;00000098.FIM
LAFARGE;IMP_0038_595;10/12/2014;01/01/2010;CIB;Swift Fileact;10000000073;Integrado;En curso;KO;00000229.CSX;Adeudos directos 19.44 (Sepa B2B);Natalia;00000229.CSX (fecha de vencimiento superior a 365 días)
LAFARGE;IMP_0038_595;10/12/2014;01/01/2010;CIB;Swift Fileact;10000000073;Integrado;Finalizado;KO;00000231.CSX;Adeudos directos 19.44 (Sepa B2B);Natalia;00000231.CSX No visible en 3270, se abre Remedy. Adeudos rechazados ya que la categoría del propósito es errobnea.
LAFARGE;IMP_0038_595;16/12/2014;01/01/2010;CIB;Swift Fileact;10000000073;Integrado;Finalizado;OK;00000241.CSX;Adeudos directos 19.44 (Sepa B2B);Natalia;00000241.CSX
LAFARGE;IMP_0038_595;16/12/2014;01/01/2010;CIB;Swift Fileact;10000000073;Integrado;Finalizado;OK;00000242.CSX;Adeudos directos 19.44 (Sepa B2B);Natalia;00000242.CSX
LAFARGE;IMP_0038_595;25/02/2015;01/01/2010;CIB;Swift Fileact;10000000107;Producción;Finalizado;OK;00000770.CSX;Adeudos directos 19.44 (Sepa B2B);Natalia;00000770.CSX (vencimiento: 02/03/2015)
LAFARGE;IMP_0038_595;25/02/2015;01/01/2010;CIB;Swift Fileact;10000000107;Producción;Finalizado;OK;00000772.CSX;Adeudos directos 19.44 (Sepa B2B);Natalia;00000772.CSX
LAFARGE;IMP_0038_595;25/02/2015;01/01/2010;CIB;Swift Fileact;10000000107;Producción;Finalizado;OK;00000775.CSX;Adeudos directos 19.44 (Sepa B2B);Natalia;00000775.CSX
LAFARGE;IMP_0038_595;25/02/2015;01/01/2010;CIB;Swift Fileact;10000000107;Producción;Finalizado;OK;00000776.CSX;Adeudos directos 19.44 (Sepa B2B);Natalia;00000776.CSX (vencimiento: 02/03/2015)
LAFARGE;IMP_0038_595;28/01/2015;01/01/2010;CIB;Swift Fileact;10000000073;Integrado;En curso;OK;00000297.CSX;Adeudos directos 19.44 (Sepa B2B);Natalia;00000297.CSX
LAFARGE;IMP_0038_595;28/01/2015;01/01/2010;CIB;Swift Fileact;10000000073;Integrado;En curso;;00000300.CSX;Adeudos directos 19.44 (Sepa B2B);Natalia;00000300.CSX
LAFARGE;IMP_0038_595;28/01/2015;01/01/2010;CIB;Swift Fileact;10000000073;Integrado;En curso;;00000302.CSX;Adeudos directos 19.44 (Sepa B2B);Natalia;00000302.CSX
